생년월일,연령,성별,휴대폰번호,이메일,주소,아이디,가입일,차량구분,구매한제품,친환경차,제품구매날짜,거래금액,거래방식,제품구매빈도,제품구매경로,제품출시년월,지역,고객세그먼트,Cluster
1983-05-19,42,남,423-896-7142x54709,dolivo@hotmail.com,경상북도 포항시 남구 중앙로 210,user297551,2024-12-05,중형 SUV,Sorento,False,2024-12-14,25578530,신용카드,1,오프라인,2023-07,멕시코,2,0
1991-04-06,34,여,293.990.5981,carrascoguillermo@laboratorios.com,대전광역시 서구 둔산대로 117,user541867,2023-12-22,소형 해치백,Carnival,False,2023-12-24,44159370,계좌이체,3,오프라인,2022-03,멕시코,0,3
1991-12-03,34,남,889.553.8334x225,aneljaramillo@ruiz-tapia.net,부산광역시 동래구 충렬대로 237,user322007,2024-05-09,중형 SUV,Carnival,False,2024-06-04,47064925,신용카드,1,온라인,2023-11,멕시코,1,5
1978-02-07,47,남,1-290-072-1378x70313,osamaniego@grupo.com,부산광역시 동래구 충렬대로 237,user999059,2024-10-20,소형 해치백,KX1,False,2024-11-11,23523426,계좌이체,4,오프라인,2021-07,멕시코,0,3
1982-01-14,43,여,(348)923-3586,qllamas@gmail.com,세종특별자치시 나성북로 21,user753690,2025-03-08,픽업트럭,Optima / K5,False,2025-03-21,62401520,신용카드,2,온라인,2019-12,멕시코,1,4
1990-03-19,35,여,1-596-727-6919,rosazedillo@irizarry-diaz.com,울산광역시 남구 삼산로 198,user542450,2023-12-26,준중형 해치백,Cerato,False,2024-01-06,35381191,현금,2,온라인,2022-09,멕시코,2,2
1988-05-12,37,여,392.536.3922x862,esparta49@hotmail.com,세종특별자치시 나성북로 21,user936301,2025-02-02,준중형 SUV,Carens MPV,False,2025-02-10,39232783,현금,2,온라인,2019-11,멕시코,2,2
1985-02-28,40,남,414-399-7293x56768,figueroayolanda@yahoo.com,경상북도 포항시 남구 중앙로 210,user177539,2024-07-16,중형 세단,K4,False,2024-07-21,57060265,현금,2,온라인,2018-06,멕시코,1,5
1983-01-30,42,남,479.397.0635x66064,blanca53@mora.com,울산광역시 남구 삼산로 198,user994913,2024-10-13,준중형 SUV,Optima / K5,False,2024-10-14,39915809,계좌이체,5,온라인,2023-06,멕시코,0,3
1968-03-29,57,여,562.427.5024x987,abelardosegura@tafoya-ceja.org,경상북도 포항시 남구 중앙로 210,user399081,2024-12-28,중형 세단,Optima / K5,False,2025-01-18,38442722,현금,2,온라인,2023-11,멕시코,2,2
1979-03-04,46,남,338-912-1049x40324,mendozaleonel@laboratorios.com,충청남도 천안시 서북구 불당로 48,user475027,2025-03-05,소형 해치백,EV9,True,2025-03-27,62151120,현금,1,온라인,2023-10,멕시코,1,5
1965-01-17,60,남,332-959-2788,castanedajacobo@cano-zepeda.com,세종특별자치시 나성북로 21,user830277,2024-05-11,픽업트럭,KX3,False,2024-05-18,35256922,현금,6,오프라인,2020-12,멕시코,0,3
1985-08-05,40,여,(736)261-7193x151,bmaldonado@yahoo.com,경기도 고양시 일산동구 중앙로 1036,user330797,2025-02-04,준중형 해치백,C'eed,False,2025-02-06,44195126,신용카드,4,오프라인,2019-11,멕시코,0,3
1979-08-25,46,남,(178)372-7044x7210,silvia38@alvarado.org,충청북도 청주시 상당구 상당로 82,user157435,2023-11-22,픽업트럭,K2,False,2023-12-15,53092476,현금,1,온라인,2019-03,멕시코,1,5
1986-03-20,39,여,919-467-9650x6378,israelcepeda@yahoo.com,제주특별자치도 제주시 중앙로 230,user156094,2024-11-19,중형 세단,C'eed,False,2024-12-10,26629732,현금,1,온라인,2023-10,멕시코,2,2
1978-11-16,47,여,519.768.7350,nayeli15@estrada-mercado.com,대전광역시 서구 둔산대로 117,user887444,2024-10-10,준대형 SUV,K4,False,2024-10-30,51923646,계좌이체,4,온라인,2021-11,멕시코,0,3
1969-02-02,56,여,(055)457-4655x886,dsauceda@hotmail.com,광주광역시 서구 상무중앙로 75,user494467,2024-11-08,준대형 SUV,C'eed CUV,False,2024-12-06,21684494,신용카드,2,오프라인,2021-09,멕시코,2,2
1980-04-16,45,여,737-793-5489x307,abregohernan@de.com,제주특별자치도 제주시 중앙로 230,user890775,2022-12-12,중형 SUV,KX1,False,2023-01-07,40850693,계좌이체,1,오프라인,2020-02,멕시코,3,1
1985-05-25,40,남,1-362-214-9406,carmen00@trejo.info,경기도 고양시 일산동구 중앙로 1036,user681603,2024-05-15,준대형 SUV,KX5,False,2024-05-24,43026240,계좌이체,4,온라인,2021-07,멕시코,0,3
2000-01-28,25,남,+98(4)6997939828,isaacpedroza@proyectos.com,제주특별자치도 제주시 중앙로 230,user212409,2023-09-02,준중형 해치백,Rio(pride),False,2023-09-06,64372235,현금,4,오프라인,2020-02,멕시코,0,3
1991-10-13,34,남,(249)914-4301x43876,dmaestas@manzanares.com,경상남도 진주시 진주대로 500,user903952,2024-01-27,준중형 세단,Rio(pride),False,2024-01-31,32838985,현금,4,온라인,2021-09,멕시코,0,3
1969-03-04,56,남,02895169781,dlerma@gmail.com,경기도 고양시 일산동구 중앙로 1036,user322766,2023-09-15,소형 해치백,Telluride,False,2023-09-30,28502198,현금,5,오프라인,2020-08,멕시코,0,3
1989-03-23,36,여,226-497-1071x4217,naranjoconchita@zayas.com,전라남도 목포시 하당로 110,user132577,2024-09-25,대형 세단,Syros,False,2024-10-13,62877399,신용카드,1,온라인,2023-12,멕시코,1,4
1970-03-13,55,여,04274799963,qacosta@hotmail.com,광주광역시 서구 상무중앙로 75,user203908,2024-05-27,픽업트럭,KX1,False,2024-05-29,56373528,신용카드,1,온라인,2022-06,멕시코,1,4
1997-04-07,28,여,504.410.4524,ssotelo@valles-de.net,충청남도 천안시 서북구 불당로 48,user608001,2024-04-18,준중형 해치백,Sportage,False,2024-04-22,21597301,현금,1,오프라인,2021-02,멕시코,2,2
1988-07-29,37,남,+97(5)3242494209,irmarobledo@yahoo.com,울산광역시 남구 삼산로 198,user140648,2024-11-12,준대형 세단,K4,False,2024-12-10,31614376,신용카드,1,오프라인,2018-02,멕시코,2,0
1991-04-19,34,여,584-202-3424,cynthiavelez@hotmail.com,전라남도 목포시 하당로 110,user551066,2024-11-07,준중형 해치백,C'eed,False,2024-11-21,43905621,현금,1,온라인,2021-11,멕시코,2,2
1996-08-16,29,여,(813)461-8572x48723,rzamora@gmail.com,대전광역시 서구 둔산대로 117,user608077,2024-05-25,중형 세단,KX7,False,2024-06-11,37370352,계좌이체,4,오프라인,2021-06,멕시코,0,3
1984-02-25,41,남,1-164-703-4142x479,linda19@rolon.com,울산광역시 남구 삼산로 198,user348394,2024-04-27,중형 세단,Optima / K5,False,2024-04-29,58728305,현금,4,오프라인,2019-10,멕시코,0,3
1994-10-05,31,남,+67(4)7169568601,vtrevino@gmail.com,충청남도 천안시 서북구 불당로 48,user190022,2024-05-04,소형 해치백,K4,False,2024-05-31,32580217,신용카드,4,온라인,2018-08,멕시코,0,3
1964-11-06,61,남,1-614-242-1466x51882,deliapineda@moya-renteria.biz,대전광역시 서구 둔산대로 117,user965733,2024-01-19,픽업트럭,K3,False,2024-02-09,63564750,현금,2,오프라인,2019-11,멕시코,1,5
1971-06-04,54,남,210.684.2658x1719,izamudio@gmail.com,부산광역시 동래구 충렬대로 237,user763147,2024-04-28,대형 세단,Syros,False,2024-05-09,47175391,계좌이체,2,오프라인,2023-08,멕시코,3,1
1993-09-15,32,남,1-720-170-7601x72410,liliana30@camarillo.biz,대전광역시 서구 둔산대로 117,user592211,2023-12-13,소형 해치백,KX5,False,2024-01-07,21955502,계좌이체,1,오프라인,2023-12,멕시코,3,1
1998-04-21,27,남,384-701-1548x90881,marisol80@gmail.com,대구광역시 달서구 월배로 200,user448146,2024-08-13,준중형 SUV,Optima / K5,False,2024-09-05,40958398,계좌이체,1,오프라인,2022-08,멕시코,3,1
1996-07-01,29,남,349.086.0137,ramiroquiroz@gmail.com,경상북도 포항시 남구 중앙로 210,user167040,2024-05-16,대형 세단,Carens MPV,False,2024-06-01,55726620,현금,3,오프라인,2020-12,멕시코,1,5
1972-09-11,53,남,743-981-0040,roqueesmeralda@gmail.com,세종특별자치시 나성북로 21,user329892,2024-12-22,대형 세단,KX1,False,2025-01-09,41690864,계좌이체,1,오프라인,2018-10,멕시코,3,1
1999-08-31,26,남,286-420-0952,aldonzapadron@hotmail.com,세종특별자치시 나성북로 21,user561358,2024-07-11,소형 해치백,K4,False,2024-07-29,59452473,계좌이체,6,온라인,2022-07,멕시코,0,3
1992-02-08,33,여,1-159-140-4928x6795,ojedacynthia@lara-montanez.com,서울특별시 종로구 종로1길 36,user233393,2025-03-07,대형 SUV,C'eed CUV,False,2025-03-13,68786030,현금,5,온라인,2020-02,멕시코,0,3
1975-10-08,50,남,+88(1)8467449859,adamemauro@yahoo.com,경상북도 포항시 남구 중앙로 210,user957890,2024-07-03,대형 세단,C'eed,False,2024-07-26,66432591,신용카드,1,오프라인,2022-01,멕시코,1,5
1990-05-08,35,여,1-696-936-1001x71250,fadame@gmail.com,경기도 고양시 일산동구 중앙로 1036,user729797,2024-11-18,중형 SUV,Telluride,False,2024-11-27,32395801,현금,1,오프라인,2023-12,멕시코,2,2
1983-11-06,42,남,(261)744-2882,pbecerra@gmail.com,경상남도 진주시 진주대로 500,user531525,2024-10-25,대형 세단,K3,False,2024-11-01,41629836,신용카드,4,오프라인,2020-10,멕시코,0,3
1984-04-12,41,여,(094)895-4792x64483,esquivelestela@caban.com,세종특별자치시 나성북로 21,user870013,2024-09-05,준대형 세단,Syros,False,2024-09-30,38725546,신용카드,1,오프라인,2019-08,멕시코,2,2
1980-11-14,45,여,934.925.8870x1407,psepulveda@venegas.info,충청북도 청주시 상당구 상당로 82,user388636,2025-02-24,준대형 세단,Rio(pride),False,2025-03-03,35252704,현금,1,온라인,2022-06,멕시코,2,2
1994-04-25,31,여,1-664-912-6044x3256,mariana02@hotmail.com,충청북도 청주시 상당구 상당로 82,user524188,2025-02-07,소형 해치백,K4,False,2025-03-06,44467305,계좌이체,1,오프라인,2023-08,멕시코,3,1
1980-02-28,45,여,596-228-5406x78263,urielmayorga@gmail.com,세종특별자치시 나성북로 21,user349022,2024-08-09,준중형 해치백,K4,False,2024-08-15,67824169,현금,1,오프라인,2020-08,멕시코,1,4
1982-05-19,43,여,(449)128-5040,soteloolga@gmail.com,경상남도 진주시 진주대로 500,user926404,2024-04-18,준대형 세단,C'eed CUV,False,2024-05-02,44210320,신용카드,1,온라인,2023-11,멕시코,2,2
1996-06-30,29,남,219.305.9067x59256,sfonseca@hotmail.com,전라남도 목포시 하당로 110,user319264,2024-06-08,준대형 세단,Zhipao,False,2024-07-03,58283331,계좌이체,1,온라인,2021-08,멕시코,1,5
1985-03-03,40,남,1-367-363-3334x18920,guadalupe89@nino.info,서울특별시 종로구 종로1길 36,user534440,2024-12-30,중형 세단,K3,False,2024-12-31,21019762,신용카드,1,온라인,2018-09,멕시코,2,0
1986-12-29,39,여,05172013530,pcadena@guerra-alba.org,강원도 춘천시 중앙로 123,user194937,2025-01-29,중형 세단,Cerato,False,2025-02-04,46073286,계좌이체,1,온라인,2019-10,멕시코,3,1
1973-12-09,52,여,+67(3)5127612863,pelayovanesa@gmail.com,제주특별자치도 제주시 중앙로 230,user298182,2024-11-12,픽업트럭,Forte,False,2024-11-15,46832774,신용카드,2,온라인,2023-03,멕시코,1,4
1969-07-10,56,여,347-002-5394x6895,tijerinasilvano@yahoo.com,대전광역시 서구 둔산대로 117,user386395,2025-03-08,준중형 SUV,Optima / K5,False,2025-03-18,57617452,계좌이체,4,온라인,2023-12,멕시코,0,3
1964-06-11,61,남,(396)847-0311,abrilcantu@laboratorios.com,경상남도 진주시 진주대로 500,user461053,2024-08-01,픽업트럭,Carens MPV,False,2024-08-12,57838685,현금,2,오프라인,2022-06,멕시코,1,5
1991-10-26,34,남,(960)269-7636x67237,rsisneros@hotmail.com,경상남도 진주시 진주대로 500,user762523,2024-10-11,중형 세단,K3,False,2024-10-20,42909633,현금,2,오프라인,2022-11,멕시코,2,0
1987-07-04,38,남,1-630-895-7871x3505,adelarosario@gmail.com,경기도 고양시 일산동구 중앙로 1036,user954821,2022-12-03,준대형 세단,Forte,False,2022-12-24,37297665,계좌이체,3,오프라인,2020-02,멕시코,3,1
1971-04-25,54,여,514.184.8124x3127,vanesa75@yahoo.com,대전광역시 서구 둔산대로 117,user167331,2024-09-27,소형 해치백,K2,False,2024-10-11,36483397,현금,2,오프라인,2022-03,멕시코,2,2
1969-01-13,56,남,(946)801-0467,mayte71@hotmail.com,인천광역시 부평구 부평대로 88,user642661,2022-10-30,준대형 SUV,Carnival,False,2022-11-24,27838204,현금,4,오프라인,2019-12,멕시코,0,3
1989-01-11,36,여,(662)422-7417x620,agustinmatias@segura.com,충청북도 청주시 상당구 상당로 82,user923412,2024-12-24,픽업트럭,C'eed,False,2025-01-01,22923890,현금,1,온라인,2020-08,멕시코,2,2
1972-03-27,53,여,+50(9)4977254029,normade-la-rosa@grupo.com,제주특별자치도 제주시 중앙로 230,user222277,2023-08-02,대형 세단,K3,False,2023-08-23,63692473,계좌이체,1,온라인,2022-07,멕시코,1,4
1966-01-22,59,여,(998)786-2792x21301,ernestorodriquez@hotmail.com,충청북도 청주시 상당구 상당로 82,user565890,2025-02-14,중형 SUV,Sorento,False,2025-03-02,66868507,신용카드,2,온라인,2021-12,멕시코,1,4
1987-03-22,38,여,1-449-141-3798x37427,estela35@despacho.com,충청남도 천안시 서북구 불당로 48,user167484,2024-09-15,준대형 SUV,Optima / K5,False,2024-09-26,43770079,현금,3,오프라인,2018-12,멕시코,0,3
1978-03-11,47,여,06024487411,lsaiz@mota.com,전라북도 군산시 백릉로 300,user391086,2024-04-30,중형 세단,Optima / K5,False,2024-05-16,34816274,신용카드,2,오프라인,2018-02,멕시코,2,2
1982-08-21,43,남,(769)990-1374x79324,delia34@escalante.com,충청북도 청주시 상당구 상당로 82,user873896,2025-01-29,픽업트럭,EV5,True,2025-02-11,25584946,현금,1,온라인,2020-09,멕시코,2,0
1981-11-21,44,남,(733)492-9138x9419,porfiriosoto@yahoo.com,부산광역시 동래구 충렬대로 237,user938548,2024-11-27,소형 해치백,K4,False,2024-12-04,59017227,신용카드,1,온라인,2021-12,멕시코,1,5
1984-04-16,41,여,892-061-2532x4074,ubravo@corporacin.com,충청남도 천안시 서북구 불당로 48,user147232,2024-12-23,대형 SUV,Carens MPV,False,2025-01-07,61971036,신용카드,2,온라인,2021-05,멕시코,1,4
1965-10-29,60,여,208.613.8333x95782,floresana-maria@gmail.com,서울특별시 종로구 종로1길 36,user821355,2025-01-05,중형 SUV,Forte,False,2025-01-06,28999870,현금,2,오프라인,2020-04,멕시코,2,2
1968-01-16,57,여,04243163408,uiglesias@santiago-naranjo.info,인천광역시 부평구 부평대로 88,user961766,2024-04-05,픽업트럭,Zhipao,False,2024-04-07,66975422,계좌이체,1,온라인,2018-08,멕시코,1,4
1989-11-16,36,남,1-643-515-3692,camarilloilse@proyectos.com,강원도 춘천시 중앙로 123,user777173,2023-03-02,중형 SUV,EV9,True,2023-03-04,48677328,현금,2,오프라인,2019-11,멕시코,1,5
1996-11-04,29,여,159.938.8864x66366,pascualmontenegro@laboratorios.com,경기도 고양시 일산동구 중앙로 1036,user271635,2023-08-11,준중형 세단,K2,False,2023-08-31,68485765,신용카드,1,온라인,2023-01,멕시코,1,4
1970-04-11,55,남,808.148.3202,tsandoval@gmail.com,대구광역시 달서구 월배로 200,user521576,2024-01-16,대형 SUV,EV5,True,2024-01-24,33637196,현금,1,오프라인,2020-03,멕시코,2,0
1968-01-22,57,여,+87(3)1280727168,amador29@barraza.com,강원도 춘천시 중앙로 123,user457587,2024-08-22,대형 SUV,K3,False,2024-09-18,26187387,신용카드,1,온라인,2022-11,멕시코,2,2
1993-10-10,32,남,(678)874-2242,jeronimogaribay@yahoo.com,충청남도 천안시 서북구 불당로 48,user738248,2023-04-26,픽업트럭,Rio(pride),False,2023-04-29,31549549,현금,1,오프라인,2021-04,멕시코,2,0
1972-02-11,53,여,998-138-5255x11607,mateo17@gmail.com,제주특별자치도 제주시 중앙로 230,user412776,2024-08-06,대형 세단,Syros,False,2024-08-17,51481311,현금,1,온라인,2020-10,멕시코,1,4
1986-07-21,39,여,1-093-342-7105x0908,reynaangel@gmail.com,경상북도 포항시 남구 중앙로 210,user603606,2023-01-17,중형 SUV,C'eed,False,2023-02-08,25073085,신용카드,1,오프라인,2021-01,멕시코,2,2
1981-06-28,44,여,406.779.1854,beltranwilfrido@amaya-rolon.com,경상북도 포항시 남구 중앙로 210,user325473,2024-07-25,중형 세단,Telluride,False,2024-08-06,46640982,현금,3,오프라인,2021-02,멕시코,0,3
1990-03-05,35,남,131-378-4326x003,rebecaelizondo@hotmail.com,강원도 춘천시 중앙로 123,user948825,2024-01-06,중형 SUV,Telluride,False,2024-01-26,41013191,계좌이체,1,온라인,2021-12,멕시코,3,1
1978-01-10,47,여,(525)946-9603x314,susana40@club.com,서울특별시 종로구 종로1길 36,user866411,2024-01-01,대형 세단,Zhipao,False,2024-01-09,59877901,현금,2,오프라인,2022-06,멕시코,1,4
1982-12-15,43,여,262-154-3853,carlos88@bermudez.info,강원도 춘천시 중앙로 123,user798405,2024-06-25,대형 SUV,Syros,False,2024-07-18,44625447,신용카드,2,오프라인,2018-09,멕시코,1,4
1988-04-24,37,남,1-383-926-3250x3868,bolivarez@proyectos.com,전라북도 군산시 백릉로 300,user414243,2024-09-19,대형 SUV,Rio(pride),False,2024-10-02,26105714,신용카드,3,오프라인,2018-06,멕시코,2,0
1965-05-13,60,여,(585)825-3947x8818,turrutia@hotmail.com,강원도 춘천시 중앙로 123,user153314,2025-03-16,준중형 SUV,KX1,False,2025-03-25,41051792,신용카드,1,온라인,2019-06,멕시코,2,2
1988-08-01,37,남,414.911.6897x68304,timoteo95@uribe-figueroa.com,서울특별시 종로구 종로1길 36,user478914,2025-02-22,준중형 SUV,Cerato,False,2025-03-07,51034275,신용카드,1,온라인,2020-03,멕시코,1,5
1996-02-28,29,여,1-650-719-7462x942,rojoignacio@fonseca.org,경상북도 포항시 남구 중앙로 210,user369818,2024-11-07,준중형 세단,Seltos,False,2024-11-10,30854245,신용카드,2,오프라인,2019-05,멕시코,2,2
1987-08-21,38,여,1-543-706-9545x95961,hilda99@alba-adame.com,인천광역시 부평구 부평대로 88,user906545,2025-01-13,준중형 SUV,Forte,False,2025-02-04,42861834,계좌이체,1,오프라인,2018-01,멕시코,3,1
1970-01-24,55,여,528-077-3451x302,zchavez@gmail.com,광주광역시 서구 상무중앙로 75,user437985,2023-12-23,픽업트럭,Telluride,False,2023-12-28,35319358,현금,1,온라인,2018-06,멕시코,2,2
1981-01-01,44,남,277-775-7636,solanomaximiliano@laboratorios.com,경상남도 진주시 진주대로 500,user192068,2022-10-14,준중형 SUV,K3,False,2022-10-27,33022741,신용카드,3,오프라인,2019-04,멕시코,0,3
1974-04-23,51,남,488.575.2271,sosajulia@hotmail.com,강원도 춘천시 중앙로 123,user904559,2023-12-29,픽업트럭,EV6,True,2024-01-22,31244961,현금,2,온라인,2021-09,멕시코,2,0
